abis,habis
lembabnya,lembap
lembam,lembap
lembapin,lembap
lembapp,lembap
lembutt,lembut
lembuut,lembut
lengkett,lengket
less,kurang
leyer,lapis
lg,lagi
lgi,lagi
lgs,langsung
lgsg,langsung
lgsng,langsung
liat,lihat
lici,licin
licinn,licin
lighteningnya,cerah
lightweight,ringan
lindungin,lindung
liquidnya,liquid
liquidy,liquid
lngnsg,langsung
lngsung,langsung
local,lokal
lomedo,komedo
lopek,kopek
lopek,suka
lost,hilang
love,suka
lovee,suka
lovely,suka
loves,suka
loving,suka
lsg,langsung
luamyan,lumayan
lucuu,lucu
lumanyan,lumayan
lumaya,lumayan
lumayann,lumayan
lunturin,luntur
lupain,lupa
luv,suka
luvv,suka
macem,macam
maf,maaf
mager,malas
mah
makaa,maka
makai,pakai
makainya,pakai
makanya,maka
makasii,terimakasih
make,pakai
makein,pakai
makeinya,ppakai
makek,pakai
makeknya,pakai
makenya,pakai
makes,pakai
makeuo,makeup
makeupku,makeup
makeupnya,makeup
makeupnyaa,makeup
makin,semakin
makin,semkain
malaah,malah
malab,malah
malahh,malah
malamku,malam ku
malem,malam
malemku,malam
malemnya,malam
males,malas
mananyaa,mana
manapun,mana
mancerahkan,cerah
mandiku,mandi ku
maney,money
manfat,manfaat
manfatnya,manfaat
manggung,panggung
mangtap,mantap
manjur,ampuh
mantab,mantap
mantapp,mantap
manteb,mantap
mantep,mantap
mantepp,mantap
manteup,mantap
mantul,mantap
mantuliti,mantap
mantulity,mantap
mantullity,mantap
mantuul,mantap
markotop,mantap
masalahin,masalah
masanya,masa
mascara,maskara
mascaraa,maskara
masi,masih
masiih,masih
mask,masker
maskaranya,maskara
maskeran,masker
maskernya,masker
maskerr,masker
maskne,mask
matahrinya,matahari
matanya,mata
matap,mantap
mateng,matang
matengnya,matang
matiny,mati
maunya,mau
mawarnya,mawar
mayan,lumayan
mayann,lumayan
mbantu,bantu
mbekas,bekas
mcm,macam
mebandel,bandal
mecncerahkan,cerah
mediaa,media
megang,pegang
mehong,mahal
melambabkan,lembap
melebabkan,lembap
melembabkan,lembap
melembabkann,lembap
melembabkannya,lembap
melembabkanya,lembap
melembablan,lembap
melimpaah,limpah
memakai,pakai
memangkat,angkat
membandel,bandal
membersihan,bersih
membersihka,bersih
membersihkannya,bersih
membersihkanya,bersih
membersihkn,bersih
membersikan,bersih
membesar,besar
membuatku,buat
membutuhkann,membutuhkan
memcerahkan,mencerahkan
memgangkat,angkat
memghaluskan,halus
memilikiingredientsyang,memiliki ingredients yang
meminimalisir,minim
memng,memang
mempan,ampuh
memutuskna,memutuskan
menangung,tanggung
mencarii,mencari
mencerahin,cerah
mencerahkankulit,mencerahkan kulit
mencerahkanya,cerah
mencerahlan,cerah
mendem,endap
mendinganakhirnya,mendingan akhirnya
menenagkan,tenang
mengandungprocucumis,mengandung procucumis
mengangakat,angkat
menganggu,ganggu
mengangkat,angkat
mengangu,ganggu
mengankat,angkat
mengcalmingkan,tenang
mengerti,paham
mengexfoliasi,mengeksfoliasi
menggangu,mengganggu
menghilankan,menghilangkan
menghydrating,lembap
mengidrasinya,hidrasi
menglihat,lihat
mengunakan,menggunakan
mengurangin,kurang
meningalkan,tingga
menurutkuu,menurut
menyangat,menyengat
menyeraapp,serap
merahanya,merah
merahin,merah
merahmerah,merah
merahny,merah
merasakan,merasa
merek,merk
merekomendasikan,rekomendasi
meresaap,resap
meresapnya,resap
meresapp,resap
merhatikan,perhatikan
meski,meskipun
meskilun,meskipun
methylparaben,methyl paraben
meyakinkan,yakin
mgkin,mungkin
mgkn,mungkin
micaller,micellar
miccelar,micellar
micelar,micellar
micell,micellar
micellair,micellar
micellarini,micellar
micellarnya,micellar
micellarwater,micellar water
micellat,micellar
micellaw,micellar
micellear,micellar
micelles,micellar
micerall,micellar
michelar,micellar
mikin,semakin
mikir,pikir
mikirin,pikir
mikirnya,pikir
milih,pilih
milknya,milk
mincellar,micellar
minesnya,minus
minggubsudah,minggu sudah
mingu,minggu
minim,sedikit
minimal,minim
minimalis,minim
minimalistic,minim
mintnya,mint
mintt,mint
minumarket,minimarket
minumin,minum
minyakan,minya
miracoulus,miracle
mirculos,miracle
miscellar,micellar
miseler,micellar
mivellar,micellar
mke,pakai
mksie,makasih
mlh,pilih
mlm,malam
mmg,memang
mncul,muncul
mngkin,mungkin
mngkn,mungkin
mnrtku,menurutku
mnrut,menurut
mnrutku,menurut ku
mnurut,menurut
mnurutku,menurut ku
moga,semoga
moist,lembut
moistourizing,pelembab
moistuizer,pelembab
moisture,mosturizer
moisturize,moisturizer
moisturized,pelembab
moisturizer,pelembab
moisturizernya,mosturizer
moisturizes,pelembab
moisturizing,mosturizer
moisurizing,pelembab
moiturizing,pelembab
monanges,mau nangis
mosturizer,moisturizer
move,pindah
mrasa,terasa
mrnutku,menurut ku
msh,masih
msih,masih
msk,masker
mslh,masalah
muas,puas
muasi,puas
mudaah,mudah
mudah,mudah
mudar,pudar
mudarin,pudar
mueah,mudah
muka,wajah
mukaa,wajah
mukak,wajah
mukakkuta,wajah kita
mukaku,wajah kita
mukamu,wajah mu
mukanya,wajah
mulau,mulai
multifunction,multifungsi
multifungsi,banyak fungsi
multifungsibangetbsdipake,multifungsi banget bisa di pakai
mulusan,mulus
muluss,mulus
mumer,murah meriah
munculi,muncul
munculin,muncul
muncull,muncul
mungil,kecil
muraah,murah
muraahh,murah
murah,murah
murahjuga,murah juga
murce,murah
murcee,murah
murcek,murah
murmer,murah
mursidangangkat,mursida angkat
musti,harus
muter,putar
mutih,mencerahkan
mutih,putih
mutihin,putih
mutihinn,putih
mutusin,putusi
mwnghidrasi,hidrasi
nackal,nakal
nahan,tahan
naicinemide,niacinamide
naikin,naik
nambah,tambah
nambahin,tambah
nampak,tampak
nampol,ampuh
nampolnya,mantap
nangani,tangani
nangis,tangis
nanya,tanya
narik,tarik
narikk,tarik
naroh,taruh
naruh,taruh
nbahan,bahan
ndak,tidak
ndeskripsiinnya,deskripsi
necessities,kebutuhan
need,butuh
negative,negatif
negbuat,buat
neko,aneh
nelembabkan,lembap
nemenin,temani
nemh,ketemu
nempel,tempel
nemu,ketemu
nemuin,temui
nemulah,ketemu
nenangin,tenang
nenaningin,tenang
nendang,tendang
nengok,lihat
nerima,terima
neutral,netral
never,tidak pernah
nga,tidak
ngaa,tidak
ngabisin,habis
ngadain,ada
ngagangu,ganggu
ngaggur,menganggur
ngak,tidak
ngalamin,alamin
ngalemin,alamin
ngalusin,halus
ngambek,merajuk
ngambil,ambil
ngandelin,andal
ngangaruh,pengaruh
ngangepnya,anggap
nganggur,menganggur
ngangkag,angkat
ngangkat,angkat
ngangkatnya,angkat
ngangkrak,angkat
ngankat,angkat
ngapus,hapus
ngapusin,hapus
ngarep,harap
ngarepin,harap
ngaruh,pengaruh
ngaruhh,pengaruh
ngaruhnya,pengaruh
ngasal,asal
ngasi,kasih
ngasih,kasih
ngasik,asik
ngatasi,atasin
ngatasiin,atasin
ngatasin,atasin
ngbaurinya,diblend
ngbersihan,bersih
ngcalming,tenang
ngeaplikasikan,pakai
ngeaply,pakai
ngebahayain,bahaya
ngebalance,seimbang
ngebantu,bantu
ngebaunya,baunya
ngeberishin,bersih
ngebersihiin,bersih
ngebersihin,bersih
ngebersihinn,bersih
ngebersihinnya,bersihin
ngebersihinya,bersihkan
ngebersiin,bersih
ngebersinya,bersih
ngebikin,buat
ngebilasnya,basuh
ngebingungin,bingung
ngebland,blend
ngeblend,pakai
ngebuat,buat
ngecalming,tenang
ngecek,minta
ngecewain,kecewa
ngecil,kecil
ngecilin,kecil
ngecover,cover
ngecrack,pecah
ngefavoritin,favorit
ngefek,efek
ngeganggu,ganggu
ngegangu,ganggu
ngeganjal,ganjal
ngegeser,geser
ngehalusin,halus
ngehapus,hapus
ngehidrasi,hidrasi
ngehilangin,hilang
ngehydrate,hidrasi
ngejadiin,jadi
ngejaga,jaga
ngekontrol,kontrol
ngelclaim,klaim
ngelembab,lembap
ngelembabin,lembap
ngelembapin,lembap
ngelembapinn,lembap
ngelembapinnya,lembap
ngelembutin,lembut
ngelengkapin,lengkap
ngeliat,lihat
ngeliatnya,lihat
ngelindungi,lindung
ngelindungin,lindung
ngelopek,kelupas
ngeluarin,keluar
ngelupas,kelupas
ngelus,elus
ngembaliin,kembali
ngemoist,lembap
ngempesi,kempes
ngempesih,kempes
ngempesin,kempes
ngenalin,kenal
ngeracunin,racun
ngeraguin,ragu
ngerasa,merasa
ngerasain,rasa
ngerasakan,rasa
ngerasanya,rasa
ngeratain,rata
ngeratainya,rata
ngerawat,rawat
ngerecomend,rekomendasi
ngeredain,reda
ngereduce,terserap
ngerekomendasiin,rekomendasi
ngerekomendasin,rekomendasi
ngeresap,resap
ngeresep,resap
ngeresepnya,resap
ngereview,review
ngereviewnya,review
ngering,kering
ngeringanin,ringan
ngeringin,kering
ngeringnya,kering
ngerti,mengerti
ngerubah,ubah
ngerusak,rusak
ngeskip,skip
ngestuck,stuck
ngg,tidak
ngga,tidak
nggaa,tidak
nggaada,tidak ada
nggak,tidak
nggaknya,tidak
ngganggu,ganggu
nggk,tidak
nggknya,tidak nya
ngikut,ikut
ngilangin,hilang
ngimbangin,imbangi
ngincer,incar
ngincip,cicip
nginep,nginap
ngingetin,inget
ngira,kira
ngirangin,kurangi
ngitung,hitung
ngk,tidak
nglatih,melatih
nglembabin,lembap
ngomong,omong
ngomongin,omong
ngomongnya,omongan
ngompres,kompres
ngompresnya,kompres
ngontrol,kontrol
ngrasa,merasa
ngrekomendasin,rekomendasi
ngubah,ubah
ngulang,ulang
nguncinya,kunci
ngurangi,kurangi
ngurangin,kurangi
ngusapnya,usap
niaciamide,niacinamide
niacin,niacinamide
niacinamd,niacinamide
niacinamednya,niacinamide
niacinamidenya,niacinamide
niatan,niat
niatnya,niat
niisepertinya,sepertinya
nimbul,timbul
nimbulan,timbul
nimbulin,timbul
nimbulun,timbul
ninbulin,timbul
ningalin,tingal
ninggalin,tinggal
nmbah,tambah
nnti,nanti
no,tidak
nolong,tolong
nolongin,tolong
non,tidak
nongol,muncul
not,tidak
nourishing,nourish
nuangin,tuang
numbuh,tumbuh
numbuhin,tumbuh
numpuk,tumpuk
numpukin,tumpuk
nunda,tunda
nunggu,tunggu
nunggunya,tunggu
nungu,tunggu
nutrition,nutrisi
nyaa,nya
nyabunin,sabun
nyadar,sadar
nyalahin,salah
nyam,nyaman
nyamaan,nyaman
nyamaann,nyaman
nyamann,nyaman
nyamannya,nyaman
nyamarin,samar
nyampe,sampai
nyangka,sangka
nyaranin,saran
nyari,cari
nyarinya,cari
nyaris,hampir
nyebabin,sebab
nyebelin,kesal
nyebut,sebut
nyegat,cegat
nyegerin,segar
nyegering,segar
nyelametin,selamat
nyelekit,cekit
nyembuhin,sembuh
nyembuhkan,sembuh
nyengat,sengat
nyerah,menyerah
nyerahin,cerah
nyerap,serap
nyerapnya,serap
nyerep,serap
nyerepnya,serap
nyesal,menyesal
nyeseel,nyesal
nyesek,sesak
nyesel,sesal
nyesell,sesal
nyesuain,sesuai
nyetok,stok
nyiptain,ciptain
nyium,cium
nyiumnya,cium
nyoba,coba
nyobaa,coba
nyobain,coba
nyobak,coba
nyobalah,coba
nyobalahb,coba
nyobaproduk,coba produk
nyuci,cuci
nyumbat,sumbat
nyuruh,suruh
nyut,cekit
oakai,pakai
oake,pakai
oil,oily
oilnya,oily
okelah,oke
okelahh,oke
oles,pakai
omegad,wow
omicellar,micellar
omigot,wow
org,orang
organic,organik
ori,original
orisinal,original
orng,orang
package,packing
packaging,kemasan
packagingnya,kemasan
packed,kemasan
padalah,padahal
padet,padat
pakaii,pakai
pakaiin,pakai
pakaiinnya,pakai
pakaikanya,pakai
pakainya,pakai
pakan,pakai
pake,pakai
pakee,pakai
pakei,pakai
pakein,pakai
pakek,pakai
pakeknya,pakai
pakenya,pakai
pakepembersih,pakai pembersih
para,parah
paraah,parah
parabennya,paraben
paraen,paraben
parahdong,parah dong
parahh,parah
parfume,parfum
parfumenya,parfum
parfumenyaa,parfum
parfumnya,parfum
pasirr,pasir
pastiin,pasti
pastinyaa,pastinya
patches,tambalan
patchnya,tambalan
patchy,tambalan
pda,pada
pdahal,padahal
pdhal,padahal
pdhl,padahal
pearl,mutiara
pearly,mutiara
pedes,pedas
pedess,pedas
peelingnya,peeling
pelembab,lembap
pemaiakan,pemakaian
pemakaian,pakai
pemakaiannya,pakai
pemakaiany,pakai
pemakaianya,pemakaian
pemakian,pemakaian
pemakiannya,pemakaian
pembersi,bersih
pencoba,mau coba
pengalamanku,pengalaman
pengen,mau
pengenn,mau
penggunaanya,penggunaan
pengn,pengen
penguna,penggunaan
pengunan,penggunaan
pengunanya,penggunaan
penolongku,penolong
pentingg,penting
penyelamatku,penyelamat
peoduknya,produknya
perah,parah
percay,percaya
percentage,persentasi
peredangan,peradangan
perfect,sempurna
perfectly,sempurna
performance,performa
performanya,performa
perfume,parfum
perfumed,parfum
perhati,perhatiin
perhatiin,perhati
perhatin,perhatiin
periih,perih
permanent,permanen
perna,pernah
pernahga,pernah tidak
persen,persentasi
persentase,persentasi
persentasenya,persentasi
perskincare,skincare
perskincarean,skincare
person,personal
personali,personal
personally,personal
pertama,awalnya
pertamakali,pertama
pertamanta,pertamanya
pertana,pertama
pertumbuhanya,pertumbuhan
perubahanya,perubahan
pesen,pesan
pgn,mau
phnya,ph
pikirku,pikir
pingin,mau
pinktapi,pink tapi
pinter,pintar
pkai,pakai
pke,pakai
pkknya,pokok
pkoknya,pokok
plastic,plastik
plg,paling
plump,kenyal
plumpy,plump
plusnya,plus
pluss,plus
pnting,penting
pny,punya
pnya,punya
poko,pokok
pokokmya,pokok
pokoknya,pokok
pokoknyaa,pokok
pokonya,pokoknya
pokonyaa,pokok
polusyong,polusi
pond,ponds
pondsindonesia,ponds indonesia
pondsvitaminmicellarwater,ponds vitamin micellar water
pore,pori
poriku,pori
positifnya,positif
positive,positif
positivenya,positif
powernya,power
prefer,lebih
prelove,bekas
preloved,bekas
prevent,mencegah
prever,lebih
prhatiin,perhatiin
price,harga
pricey,mahal
pricing,mahal
pricy,mahal
pridukuknya,produk
prloved,bekas
prna,pernah
prnh,pernah
prob,masalah
problem,masalah
process,proses
prodak,produk
producing,produk
product,produk
productnya,produk
products,produk
produknha,produk
produknya,produk
produknyaa,produk
promosing,promosi
protect,lindung
protection,perlindungan
prtamaku,awal
prtm,awal
prtma,pertama
prtmaku,awal
pruduct,produk
psti,pasti
ptoduk,produk
puait,pahit
pumpnya,pump
pumpung,mumpung
pundah,pindah
punggu,punggung
pungu,punggung
pungung,punggung
punyaku,punya
purchase,repurchase
purdging,purging
purgin,purging
purgingnya,purging
putihh,putih
putihpun,putih
putusin,putus
pyukangyul,pyunkang yul
pyungkang,pyunkang yul
pyunkang,pyunkang yul
quality,kualitas
rame,ramai
randomnya,random
rangkain,rangkaian
rapett,rapat
rasai,rasa
rasain,rasa
rasany,rasa
rasanyaa,rasanya
ratain,rata
rate,nilai
reachable,terjangkau
reaksin,reaksi
really,benar
realy,benar
reaply,pakai ulang
reccomended,rekomendasi
recom,rekomendasi
recomded,rekomendasi
recomemded,rekomendasi
recomen,rekomendasi
recomend,rekomendasi
recomendasin,rekomendasi
recomended,rekomendasi
recomendet,rekomendasi
recomending,rekomendasi
recomeng,rekomendasi
recommanded,rekomendasi
recommend,rekomendasi
recommendasian,rekomendasi
recommendation,rekomendasi
recommended,rekomendasi
redaa,reda
redain,reda
rednes,merah
redness,kemerahan
rekom,rekomendasi
rekomeded,rekomendasi
rekomen,rekomendasi
rekomenadasi,rekomendasi
rekomend,rekomendasi
rekomendasiin,rekomendasi
rekomendasikan,rekomendasi
rekomendasin,rekomendasi
rekomendassi,rekomendasi
rekomended,rekomendasi
rekomenin,rekomendasi
rekomenn,rekomendasi
rekomnd,rekomendasi
remajaa,remaja
remajan,remaja
remember,ingat
removingmicelle,removing micellar
repcs,repurchase
repeat,ulang
repiew,review
repuchase,repurchase
repurcase,repurchase
repurch,repurchase
repurchased,repurchase
repurches,repurchase
repurchese,repurchase
residue,residu
result,hasil
resultnya,result
results,result
reviewer,review
reviewnya,review
reviewnyaa,review
ribet,susah
ribett,ribet
ribuu,ribu
rilex,rileks
ringaan,ringan
ringann,ringan
ringin,kering
ringin,ringan
ringkes,ringkas
rmh,rumah
rnier,garnier
rosenya,rose
roses,rose
rountine,rutin
routine,rutin
rumahku,rumah
rusa,rusak
rutinin,rutin
rviewnya,review
sabaran,sabar
sabari,sabar
sabi,bisa
sabii,bisa
sabunface,sabun
sabunya,sabun
sad,sedih
sadly,sedih
safe,aman
saktu,waktu
salama,selama
samaa,sama
samahasilakhir,sama hasil akhir
sampaii,sampai
sampe,sampai
sampein,sampai
sampek,sampai
sangaat,sangat
sangathydrating,sangat hidrasi
sangatt,sangat
sanngat,sangat
sarang,saran
saranin,saran
sat,saat
satisfying,memuaskan
save,simpan
saver,simpan
sbagai,sebagai
sbelum,sebelum
sbg,sebagai
sblm,sebelum
sblmnya,sebelum
sbner,sebenarnya
sbnernya,sebenarnya
sbnrnya,sebenarnya
scars,bekas luka
scr,secara
scrubbing,scrub
scrubnya,scrub
sdh,sudah
sdikit,sedikit
search,cari
searching,cari
seaweednya,seaweed
sebelom,sebelum
sebenarny,benarnya
sebenere,sebenarnya
sebenernya,sebenarnya
sebium,sebum
sebucin,suka
sebun,sebum
secintaa,cinta
secintah,cinta
second,bekas
seconds,bekas
secret,rahasia
sedikitt,sedikit
sedikt,sedikit
sedirkit,sedikit
sedkit,sedikit
seengaknya,seenggaknya
segede,besar
segee,segar
segeer,segar
segeerr,segar
segemes,gemas
seger,segar
segeran,segar
segernya,segar
segerr,segar
segituu,segitu
seharo,sehari
sehatt,sehat
sehinga,sehingga
seholy,holygrail
seingetku,ingat
sekai,sekali
sekaipun,sekalipun
sekal,sekali
sekalii,sekali
sekarangg,sekarang
sekaranh,sekarang
sekering,kering
sekrang,sekarang
selalin,selain
seleyer,lapis
selingi,seling
selingin,seling
semacamnya,macam
semalem,semalam
semantul,mantap
sembuhin,sembuh
semingguan,seminggu
semingu,seminggu
semkain,semakin
sempet,sempat
semprotanya,semprot
semprotin,semprot
semsitif,sensitif
semster,semester
semuaa,semua
semuka,wajah
semukamuka,wajah
senarik,menarik
sendir,sendiri
seneng,senang
senengnya,senang
senerapa,seberapa
sengangkat,angkat
sengaruh,pengaruh
sengat,sangat
seninggu,seminggu
senkaa,senka
sensasicooling,sensasi dingin
sensasiperih,sensitif
sensi,sensitif
sensitian,sensitif
sensitifku,sensitif
sensitiif,sensitif
sensitiv,sensitif
sensitive,sensitif
seperta,seperti
sepertunya,sepertinya
sepupuku,sepupu
serangkaiannya,serangkai
serasa,berasa
seremm,seram
seriap,setiap
seriously,serius
seriusan,serius
serumnya,serum
serumnyaa,serum
setahunan,setahun
setalah,setelah
setaun,setahun
seteleah,setelah
seteleh,setelah
seudah,sesudah
seudah,sudah
shine,sinar
shining,bersinar
shope,shopee
significant,signifikan
sihdebest,terbaik
silicone,silikon
silky,halus
sillicone,silikon
simple,simpel
simpleku,simple
size,ukuran
sized,ukuran
sizenya,ukuran
skali,sekali
skarang,sekarang
skeptic,skeptis
skg,sekarang
skin,kulit
skinbarrier,skin barrier
skincarean,skincare
skincarenya,skincare
skincareran,skincare
skincarisma,skincare
skincate,skincare
skinker,skincare
skinkeran,skincare
skinse,kulit
skintypenya,skintype
skit,sakit
skitar,sekitar
skli,sekali
skrg,sekarang
skrgpun,sekarang 
skrng,sekarang
skrngpdhal,sekarang padahal
slalu,selalu
sleping,sleeping
slh,salah
sll,selalu
slsnya,sls
sm,sama
sma,sama
smaa,sama
smakin,semakin
small,kecil
smell,kecil
smenjak,semenjak
smg,semoga
smkn,semakin
smnjak,semenjak
smooth,lembut
smoth,lembut
smpai,sampai
smpe,sampai
smpek,sampai
smph,sumpah
smpsekarang,sampai sekarang
smpt,sempat
smua,semua
sngt,sangat
soale,soalnya
soalny,soalnya
soanya,soalnya
soft,lembut
soothing,tenang
sothing,menenangkan
sparkling,berkilau
special,spesial
specific,spesifik
speechless,kagum
sperti,seperti
spesialnya,spesial
spt,seperti
spti,seperti
spy,supaya
spya,supaya
sreg,suka
sring,sering
ssama,sama
ssticky,ticky
standard,standar
standardnya,standar
standrat,standar
stelah,setelah
stiap,setiap
stlah,setelah
stleh,setelah
stlh,setelah
sto,stok
stock,stok
stocknya,stok
stoknya,stok
stop,berhenti
stopin,berhenti
storenya,store
storng,kuat
stress,stres
strong,kuat
stronger,kuat
struggle,perjuangan
struggles,struggle
struggling,struggle
suangat,sangat
sudh,sudah
suk,suka
sukaa,suka
sukak,suka
sukakk,suka
sukan,suka
sukannya,suka
sukanya,suka
sukurnya,syukur
sulit,susah
sumpa,sumpah
sumpahh,sumpah
sumuk,panas
sun scren,sunscreen
sunacreen,sunscreen
suncren,sunscreen
sungkem,sujud
sunscrens,sunscreen
sunscrenya,sunscreen
superb,super
superr,super
surprisingly,heran
susahbhh,susah
suscren,sunscreen
suuper,super
swajah,wajah
syeger,segar
syok,kaget
syukurlah,syukur
syukurnya,syukur
taapi,tapi
tacky,norak
tahana,tahan
tajem,tajam
tak,tidak
takott,takut
tamago,tamagohada
tambahan,tambah
tambahin,tambah
tang,yang
tanganku,tangan ku
tangkep,tangkap
tap,tapi
tapiemang,tapi memang
tapii,tapi
tapu,tapi
tari,tarik
taro,taruh
tartaric,tertarik
tau,tahu
taun,tahu
tauu,tau
tbtb,tiba tiba
tdk,tidak
tdnya,tadi
tdr,tidur
tebel,tebal
teksture,tekstur
teksturenya,tekstur
teksturjya,tekstur
teksturmua,tekstur
teksturny,tekstur
teksturnya,tekstur
teksturnyapun,tekstur
teksturnyas,teksturnya
teksur,tekstur
teksurnya,tekstur
tektur,tekstur
tekture,tekstur
tekturnya,tekstur
tekupas,terkelupas
telaten,rutin
temanku,teman ku
templok,tempel
temsturnya,tekstur
temuin,temui
temuinnya,temui
temukan,temui
tenangin,tenang
tenting,tentang
tentung,penting
tentunyaa,tentunya
tenyataa,ternyata
teracun,racun
teracuni,racun
teratasii,teratasi
terbaguss,terbagus
terbaiks,terbaik
terbaiq,terbaik
terbanth,terbantu
tercucokk,mantap
terfavo,favorit
terfavorit,favorit
terfavv,favorit
tergangu,ganggu
tergentle,gentle
tergiur,tergoda
terhempass,terhempas
terhydrasi,terhidrasi
teringan,ringan
terkangkau,terjangkau
terkenan,terkenal
terkontrol,kontrol
terkturnya,tekstur
terlau,terlalu
termantul,mantap
ternayta,ternyata
ternyataa,ternyata
ternyta,ternyata
teroos,terus
terracuni,racun
tertampol,mantap
tertariklah,tertarik
tertingal,tinggal
terusan,terus
terusbener,terus benar
terusin,terus
teruss,terus
teruuss,terus
teskturnya,tekstur
tested,test
tetapkan,tetap
teteo,tetap
tetep,tetap
tetesin,tetes
textur,tekstur
texture,tekstur
textured,tekstur
texturenya,tekstur
texturnya,tekstur
tgn,tangan
thebest,terbaik
thicc,tebal
thick,tebal
thicky,tebal
thn,tahan
tiak,tidak
tight,ketat
tightening,ketat
till,hingga
time,waktu
tingal,tinggal
tingga,tinggal
tinggj,tinggi
tingi,tinggi
tipenya,tipe
tipi,tapi
tipical,tipe
tipikal,tipe
tipiss,tipis
tired,capek
tissue,tisu
tkt,takut
tkut,takut
tlatenin,rutin
tmbah,tambah
tmbl,timbul
tmn,teman
tmnku,teman
tnggi,tinggi
tnhks,terimakasih
tnyata,ternyata
tnyt,ternyata
toleran,toleransi
tolerir,toleransi
tonee,toner
tonerku,toner
tonernya,toner
tonernyaa,toner
tonerr,toner
toners,toner
toneryang,toner yang
tonic,tonik
tonicnya,tonik
tonner,toner
top,bagus
totally,total
totoli,totol
totolin,totol
tp,tapi
tpi,tapi
trasa,terasa
travelling,traveling
treealmost,tree almost
treenya,tree
treveling,traveling
tricky,sulit
trict,tricky
tried,coba
trlalu,terlalu
trlihar,terlihat
trmyta,ternyata
trnyata,ternyata
trnyataa,ternyata
trnyta,ternyata
trrnyata,ternyata
trs,terus
trsa,terasa
trtarik,tertarik
true,benar
trus,terus
try,coba
trying,coba
tryy,coba
ttep,tetap
ttg,tentang
ttp,tetap
tuebel,tebal
tuker,tukar
tulisanya,tulisannya
tunernya,toner
tungu,tunggu
tyda,tidak
tydack,tidak
type,tipe
typeku,tipe
typenya,tipe
types,tipe
uda,sudah
udaahh,sudah
udah,sudah
udahan,sudah
udahannya,sudah
udahgt,sudah gitu
udahh,sudah
udahlah,sudah
udahnya,sudah
udalama,sudah lama
udar,udara
udh,sudah
udha,sudah
uga,juga
ujungya,ujungnya
ukuarn,ukuran
ukurannya,ukuran
ukuranya,ukuran
ukurn,ukuran
umatt,umat
unexpected,tidak sangka
untk,untuk
untum,untuk
untunglah,untung
upa,upah
uras,urus
usahain,usaha
usapannya,usap
usapin,uspa
use,pakai
used,pakai
useles,tidak bermanfaat
using,pakai
utamanya,utama
utk,untuk
variannya,varian
variant,varian
varianta,varian
vaunya,baunya
veranya,vera
versiku,versi ku
version,versi
very,sangat
viralnya,viral
vit,vitamin
vivanyaa,viva
waanginya,wangi
wadnanya,warna
wagelasih,waw gila sih
wajaahnya,wajah
wajahaku,wajah aku
wajahh,wajah
wajahku,wajah ku
wajahpun,wajah pun
wajh,wajah
wajibb,wajib
walau,walaupun
walaupum,walaupun
walhasil,hasil
walopun,walaupun
wangian,wangi
wangii,wangi
wanginy,wangi
wanginya,wangi
wanginyaa,wangi
want,tidak
wants,tidak
water,air
waterku,water
waternya,air
waterpoof,waterproof
waterprof,waterproof
waterproff,waterproof
wewangian,wangi
white,putih
whitecastnya,whitecase
whitecastnya,whitecast
whitehead,komedo
whitelabbrighteningfacetoner,whitelab cerah wajah toner
with,dengan
without,tanpa
wkt,waktu
wktu,waktu
wlaupun,walaupun
wlopun,walaupun
wlpn,walaupun
won,tidak
wont,tidak
worh,work
work,bekerja
working,bekerja
worknya,bekerja
works,bekerja
works,work
wort,worth
worthit,worth
would,tidak
wouldn,tidak
xtra,ekstra
yabg,yang
yg,yang
yng,yang
zuzur,jujur
